1.53,13.1,1481146543.64,0.0
1.53,13.1,1481146543.66,0.0
1.53,13.1,1481146543.68,0.0
1.53,13.1,1481146543.7,0.0
1.53,13.1,1481146543.72,0.0
1.53,13.1,1481146543.74,0.0
1.53,13.1,1481146543.76,0.0
1.53,13.1,1481146543.78,0.0
1.53,13.1,1481146543.8,0.0
1.53,13.1,1481146543.82,0.0
1.53,13.1,1481146543.84,0.0
1.53,13.1,1481146543.86,0.0
1.53,13.1,1481146543.88,0.0
1.53,13.1,1481146543.9,0.0
1.53,13.1,1481146543.92,0.0
1.53,13.1,1481146543.94,0.0
1.53,13.1,1481146543.96,0.0
1.53,13.1,1481146543.98,0.0
1.53,13.1,1481146544.0,0.0
1.53,13.1,1481146544.03,0.0
1.53,13.1,1481146544.04,0.0
1.53,13.1,1481146544.06,0.0
1.53,13.1,1481146544.08,0.0
1.53,13.1,1481146544.1,0.0
1.53,13.1,1481146544.12,0.0
1.53,13.1,1481146544.14,0.0
1.53,13.1,1481146544.16,0.0
1.53,13.1,1481146544.18,0.0
1.53,13.1,1481146544.2,0.0
1.53,13.1,1481146544.23,0.0
1.53,13.1,1481146544.25,0.0
1.53,13.1,1481146544.26,0.0
1.53,13.1,1481146544.28,0.0
1.53,13.1,1481146544.3,0.0
1.53,13.1,1481146544.32,0.0
1.53,13.1,1481146544.34,0.0
1.53,13.1,1481146544.36,0.0
1.53,13.1,1481146544.38,0.0
1.53,13.1,1481146544.4,0.0
1.53,13.1,1481146544.42,0.0
1.53,13.1,1481146544.45,0.0
1.53,13.1,1481146544.46,0.0
1.53,13.1,1481146544.48,0.0
1.53,13.1,1481146544.5,0.0
1.53,13.1,1481146544.52,0.0
1.53,13.1,1481146544.54,0.0
1.53,13.1,1481146544.56,0.0
1.53,13.1,1481146544.58,0.0
1.53,13.1,1481146544.6,0.0
1.53,13.1,1481146544.62,0.0
1.53,13.1,1481146544.64,0.0
1.53,13.1,1481146544.66,0.0
1.53,13.1,1481146544.68,0.0
1.53,13.1,1481146544.7,0.0
1.53,13.1,1481146544.72,0.0
1.53,13.1,1481146544.74,0.0
1.53,13.1,1481146544.76,0.0
1.53,13.1,1481146544.78,0.0
1.53,13.1,1481146544.8,0.0
1.53,13.1,1481146544.82,0.0
1.53,13.1,1481146544.85,0.0
1.53,13.1,1481146544.86,0.0
1.53,13.1,1481146544.88,0.0
1.53,13.1,1481146544.91,0.0
1.53,13.1,1481146544.92,0.0
1.53,13.1,1481146544.94,0.0
1.53,13.1,1481146544.96,0.0
1.53,13.1,1481146544.98,0.0
1.53,13.1,1481146545.0,0.0
1.53,13.1,1481146545.02,0.0
1.53,13.1,1481146545.04,0.0
1.53,13.1,1481146545.06,0.0
1.53,13.1,1481146545.08,0.0
1.53,13.1,1481146545.1,0.0
1.53,13.1,1481146545.12,0.0
1.53,13.1,1481146545.14,0.0
1.53,13.1,1481146545.16,0.0
1.53,13.1,1481146545.18,0.0
1.53,13.1,1481146545.2,0.0
1.53,13.1,1481146545.22,0.0
1.53,13.1,1481146545.24,0.0
1.53,13.1,1481146545.26,0.0
1.53,13.1,1481146545.28,0.0
1.53,13.1,1481146545.3,0.0
1.53,13.1,1481146545.32,0.0
1.53,13.1,1481146545.34,0.0
1.53,13.1,1481146545.36,0.0
1.53,13.1,1481146545.38,0.0
1.53,13.1,1481146545.4,0.0
1.53,13.1,1481146545.42,0.0
1.53,13.1,1481146545.44,0.0
1.53,13.1,1481146545.46,0.0
1.53,13.1,1481146545.48,0.0
1.53,13.1,1481146545.51,0.0
1.53,13.1,1481146545.52,0.0
1.53,13.1,1481146545.54,0.0
1.53,13.1,1481146545.56,0.0
1.53,13.1,1481146545.58,0.0
1.53,13.1,1481146545.6,0.0
1.53,13.1,1481146545.62,0.0
1.53,13.1,1481146545.64,0.0
1.53,13.1,1481146545.66,0.0
1.53,13.1,1481146545.68,0.0
1.53,13.1,1481146545.7,0.0
1.53,13.1,1481146545.72,0.0
1.53,13.1,1481146545.74,0.0
1.53,13.1,1481146545.76,0.0
1.53,13.1,1481146545.78,0.0
1.53,13.1,1481146545.8,0.0
1.53,13.1,1481146545.82,0.0
1.53,13.1,1481146545.84,0.0
1.53,13.1,1481146545.86,0.0
1.53,13.1,1481146545.88,0.0
1.53,13.1,1481146545.9,0.0
1.53,13.1,1481146545.92,0.0
1.53,13.1,1481146545.94,0.0
1.53,13.1,1481146545.96,0.0
1.53,13.1,1481146545.98,0.0
1.53,13.1,1481146546.0,0.0
1.53,13.1,1481146546.03,0.0
1.53,13.1,1481146546.04,0.0
1.53,13.1,1481146546.06,0.0
1.53,13.1,1481146546.09,0.0
1.53,13.1,1481146546.1,0.0
1.53,13.1,1481146546.12,0.0
1.53,13.1,1481146546.14,0.0
1.53,13.1,1481146546.16,0.0
1.53,13.1,1481146546.18,0.0
1.53,13.1,1481146546.2,0.0
1.53,13.1,1481146546.22,0.0
1.53,13.1,1481146546.24,0.0
1.53,13.1,1481146546.26,0.0
1.53,13.1,1481146546.28,0.0
1.53,13.1,1481146546.3,0.0
1.53,13.1,1481146546.32,0.0
1.53,13.1,1481146546.34,0.0
1.53,13.1,1481146546.36,0.0
1.53,13.1,1481146546.38,0.0
1.53,13.1,1481146546.4,0.0
1.53,13.1,1481146546.42,0.0
1.53,13.1,1481146546.44,0.0
1.53,13.1,1481146546.46,0.0
1.53,13.1,1481146546.49,0.0
1.53,13.1,1481146546.5,0.0
1.53,13.1,1481146546.52,0.0
1.53,13.1,1481146546.55,0.0
1.53,13.1,1481146546.56,0.0
1.53,13.1,1481146546.58,0.0
1.53,13.1,1481146546.61,0.0
1.53,13.1,1481146546.62,0.0
1.53,13.1,1481146546.64,0.0
1.53,13.1,1481146546.66,0.0
1.53,13.1,1481146546.68,0.0
1.53,13.1,1481146546.7,0.0
1.53,13.1,1481146546.72,0.0
1.53,13.1,1481146546.74,0.0
1.53,13.1,1481146546.76,0.0
1.53,13.1,1481146546.79,0.0
1.53,13.1,1481146546.8,0.0
1.53,13.1,1481146546.82,0.0
1.53,13.1,1481146546.84,0.0
1.53,13.1,1481146546.86,0.0
1.53,13.1,1481146546.88,0.0
1.53,13.1,1481146546.91,0.0
1.53,13.1,1481146546.92,0.0
1.53,13.1,1481146546.94,0.0
1.53,13.1,1481146546.96,0.0
1.53,13.1,1481146546.98,0.0
1.53,13.1,1481146547.0,0.0
1.53,13.1,1481146547.02,0.0
1.53,13.1,1481146547.04,0.0
1.53,13.1,1481146547.07,0.0
1.53,13.1,1481146547.08,0.0
1.53,13.1,1481146547.1,0.0
1.53,13.1,1481146547.12,0.0
1.53,13.1,1481146547.14,0.0
1.53,13.1,1481146547.16,0.0
1.53,13.1,1481146547.18,0.0
1.53,13.1,1481146547.2,0.0
1.53,13.1,1481146547.22,0.0
1.53,13.1,1481146547.24,0.0
1.53,13.1,1481146547.26,0.0
1.53,13.1,1481146547.29,0.0
1.53,13.1,1481146547.3,0.0
1.53,13.1,1481146547.32,0.0
1.53,13.1,1481146547.34,0.0
1.53,13.1,1481146547.36,0.0
1.53,13.1,1481146547.38,0.0
1.53,13.1,1481146547.41,0.0
1.53,13.1,1481146547.42,0.0
1.53,13.1,1481146547.44,0.0
1.53,13.1,1481146547.47,0.0
1.53,13.1,1481146547.48,0.0
1.53,13.1,1481146547.5,0.0
1.53,13.1,1481146547.52,0.0
1.53,13.1,1481146547.54,0.0
1.53,13.1,1481146547.56,0.0
1.53,13.1,1481146547.58,0.0
1.53,13.1,1481146547.6,0.0
1.53,13.1,1481146547.63,0.0
1.53,13.1,1481146547.64,0.0
